Time,Setpoint,Measured_Temperature,True_Temperature,Ambient_Temp,Controller_Output,Error,Delta_Error
7467,55,54.999356107670145,55.435055514209445,27,0.0,0.0006438923298546229,0.8187524095962928
7468,55,56.12082492717128,55.29323508317509,27,1.0,-1.1208249271712774,-1.121468819501132
7469,55,55.214048813293545,55.451373232930486,27,0.0,-0.21404881329354453,0.9067761138777328
7470,55,55.70269086382261,55.30947141693448,27,1.0,-0.7026908638226104,-0.48864205052906584
7471,55,55.984333603475704,55.46752858763741,27,1.0,-0.9843336034757044,-0.28164273965309405
7472,55,55.4439298734346,55.62479744491272,27,0.0,-0.4439298734345982,0.5404037300411062
7473,55,55.21348618402521,55.48203067205096,27,0.0,-0.21348618402520714,0.23044368940939108
7474,55,54.789309965776276,55.33997595143944,27,0.0,0.2106900342237239,0.42417621824893104
7475,55,55.78828742501195,55.19862973170276,27,1.0,-0.7882874250119514,-0.9989774592356753
7476,55,54.66345413372611,55.3572397276171,27,0.0,0.3365458662738874,1.1248332912858388
7477,55,55.090155379826626,55.21580740443751,27,1.0,-0.09015537982662636,-0.42670124610051374
7478,55,54.78568743835076,55.37433172635168,27,0.0,0.21431256164923695,0.3044679414758633
7479,55,54.866085868444294,55.23281415647276,27,0.9656182071412667,0.13391413155570575,-0.0803984300935312
7480,55,55.38039278305078,55.38096486242073,27,1.0,-0.3803927830507803,-0.514306914606486
7481,55,55.604068167532645,55.53866545807672,27,1.0,-0.6040681675326454,-0.22367538448186508
7482,55,55.59647711686986,55.69557951873055,27,0.0,-0.5964771168698633,0.007591050662782095
7483,55,55.15116435308113,55.55245971880284,27,0.0,-0.1511643530811284,0.44531276378873486
7484,55,55.24784009350155,55.41005373185521,27,0.597547674178039,-0.24784009350155145,-0.09667574042042304
7485,55,55.632817760451964,55.447174885230204,27,1.0,-0.6328177604519638,-0.38497766695041236
7486,55,56.02094878925004,55.60454525701977,27,1.0,-1.020948789250042,-0.38813102879807815
7487,55,54.75443648778959,55.761130740805584,27,0.0,0.24556351221040984,1.2665123014604518
7488,55,55.95835434785929,55.61768400279383,27,1.0,-0.9583543478592915,-1.2039178600697014
7489,55,56.34802347751091,55.77420395681171,27,1.0,-1.3480234775109068,-0.38966912965161526
7490,55,56.32797240023123,55.929943264302175,27,0.0,-1.327972400231232,0.0200510772796747
7491,55,56.08070149206591,55.78565457031694,27,0.0,-1.0807014920659128,0.24727090816531927
7492,55,56.25481828300018,55.64208551919523,27,0.10113468687462301,-1.2548182830001835,-0.17411679093427068
7493,55,55.31615249049529,55.52949720301099,27,0.0,-0.31615249049529126,0.9386657925048922
