Time,Setpoint,Measured_Temperature,True_Temperature,Ambient_Temp,Controller_Output,Error,Delta_Error
978,25,32.55515844303728,32.208153010852556,25,0.0,-7.5551584430372785,-0.26243009494410785
979,25,32.59940221094496,32.1722021977286,25,0.0,-7.599402210944959,-0.044243767907680365
980,25,32.15581858003637,32.136430690033144,25,0.0,-7.155818580036367,0.44358363090859143
981,25,31.552440389993674,32.100837593476626,25,0.4560952055865484,-6.552440389993674,0.6033781900426938
982,25,31.3723229996391,32.201909077908624,25,0.28191108870755033,-6.372322999639099,0.18011739035457452
983,25,31.602452208510705,32.25035165177469,25,0.03263698979448007,-6.602452208510705,-0.23012920887160604
984,25,32.72592845425678,32.223957031992384,25,0.0,-7.725928454256781,-1.123476245746076
985,25,32.418360651956476,32.187927395984154,25,0.0,-7.418360651956476,0.307567802300305
986,25,32.42612578595932,32.152077458535196,25,0.0,-7.4261257859593215,-0.007765134002845286
987,25,31.83454745457168,32.1164063233952,25,0.25348353128320794,-6.8345474545716804,0.591578331387641
988,25,32.42777169879344,32.15676836197918,25,0.0,-7.427771698793443,-0.5932242442217621
989,25,32.249011696662805,32.12107383086066,25,0.0,-7.249011696662805,0.17876000213063747
990,25,32.58573801061983,32.0855573269588,25,0.0,-7.585738010619828,-0.3367263139570227
991,25,31.783119167374146,32.05021796235915,25,0.439920636710411,-6.783119167374146,0.802618843245682
992,25,31.14334492021493,32.14670165332545,25,0.46844462246223395,-6.143344920214929,0.6397742471592167
993,25,33.09278006848327,32.25123996822219,25,0.0,-8.092780068483272,-1.9494351482683427
994,25,32.641640548276776,32.21507425800183,25,0.0,-7.641640548276776,0.45113952020649606
995,25,31.327906062819395,32.1790889250137,25,0.5544517644642625,-6.327906062819395,1.3137344854573811
996,25,31.94689832202638,32.30920345233778,25,0.0,-6.946898322026382,-0.618992259206987
997,25,32.89822019624088,32.27274864803434,25,0.0,-7.898220196240878,-0.9513218742144964
998,25,31.873279899209212,32.236475662825875,25,0.5339004290676114,-6.873279899209212,1.024940297031666
999,25,31.47196689352687,32.36015395982651,25,0.38066569616316936,-6.471966893526869,0.4013130056823435
1000,50,33.28530595878931,32.43735972362157,25,0.7916666666664895,16.71469404121069,23.18666093473756
1001,50,32.209264470630345,32.63717297559604,25,1.0,17.790735529369655,1.076041488158964
1002,50,33.58106085904174,32.898333664910226,25,0.8319859669573905,16.41893914095826,-1.371796388411397
1003,50,34.264507984857076,33.10791340070913,25,0.8319859669573905,15.735492015142924,-0.6834471258153343
1004,50,33.65095105275939,33.31644785321494,25,1.0,16.34904894724061,0.613556932097687
1005,50,33.11181090295674,33.57422064494312,25,1.0,16.88818909704326,0.5391401498026482
1006,50,33.70411647786317,33.83070778950899,25,0.8319859669573905,16.295883522136833,-0.5923055749064261
1007,50,34.02484048622145,34.03563728996125,25,0.8319859669573905,15.97515951377855,-0.3207240083582832
1008,50,34.224977123968756,34.239544700265974,25,1.0,15.775022876031244,-0.20013663774730617
1009,50,34.51251227574701,34.49271352726232,25,0.8319859669573905,15.487487724252993,-0.2875351517782505
1010,50,33.68546244371482,34.694341260322965,25,1.0,16.31453755628518,0.8270498320321877
1011,50,34.30399373702961,34.94524178001292,25,0.8319859669573905,15.696006262970393,-0.6185312933147884
1012,50,36.333190511775165,35.14461251899708,25,0.8319859669573905,13.666809488224835,-2.0291967747455573
1013,50,35.43474918664316,35.34298889227219,25,1.0,14.56525081335684,0.8984413251320049
1014,50,35.37207870291252,35.59065426840118,25,1.0,14.627921297087482,0.06267048373064199
1015,50,34.73394096172563,35.83708440831348,25,1.0,15.26605903827437,0.6381377411868883
1016,50,36.27510614979956,36.08228547277542,25,0.8319859669573905,13.724893850200438,-1.5411651880739328
1017,50,35.75559462778893,36.275985182683094,25,1.0,14.24440537221107,0.5195115220106317
1018,50,35.89380635104838,36.51899722040052,25,1.0,14.106193648951617,-0.1382117232594524
1019,50,37.45787917728456,36.760797230523394,25,0.8319859669573905,12.54212082271544,-1.5640728262361776
1020,50,37.576728330141954,36.95111284892129,25,1.0,12.423271669858046,-0.11884915285739339
1021,50,37.77746345777234,37.190757673355755,25,1.0,12.222536542227658,-0.20073512763038792
1022,50,37.277325397456266,37.42920726424199,25,1.0,12.722674602543734,0.5001380603160754
1023,50,38.14767127614457,37.666467582832176,25,0.8319859669573904,11.852328723855429,-0.8703458786883047
1024,50,37.4553801317397,37.852266151503365,25,1.0,12.544619868260298,0.6922911444048694
1025,50,37.9270087977647,38.08741645509062,25,0.8319859669573905,12.0729912022353,-0.47162866602499776
1026,50,37.47380631702137,38.2711155325026,25,1.0,12.52619368297863,0.4532024807433288
1027,50,39.46360024386753,38.50417681608698,25,0.8319859669573905,10.536399756132468,-1.9897939268461613
1028,50,38.21984522692502,38.68579729252683,25,1.0,11.780154773074983,1.2437550169425151
1029,50,38.41921128891831,38.91679034220468,25,1.0,11.580788711081688,-0.19936606199329532
1030,50,39.2497915420853,39.14663130924091,25,0.8319859669573904,10.750208457914702,-0.8305802531669855
1031,50,39.517266369398946,39.3250475305284,25,0.8319859669573905,10.482733630601054,-0.2674748273136487
1032,50,39.634342020886535,39.50257389719986,25,1.0,10.365657979113465,-0.11707565148758903
1033,50,40.1111563014809,39.729493256566975,25,0.8319859669573905,9.888843698519103,-0.47681428059436115
1034,50,39.11959779211237,39.90500244176438,25,1.0,10.880402207887627,0.9915585093685237
1035,50,40.92412489535712,40.12991468039202,25,0.629514965217092,9.075875104642883,-1.8045271032447445
1036,50,39.79697324129002,40.242837055362905,25,1.0,10.203026758709981,1.1271516540670987
